Matrix,M,N,NZ,Mode,Threads,AvgTime(ms),MedianTime(ms),BestTime(ms),AvgGFlops,MedianGFlops,BestGFlops,Passed,Iterations
mcfe,765,765,24382,serial,1,0.029538,0.029543,0.029491,1.650890,1.650585,1.653520,1,5
mcfe,765,765,24382,ompCSR,25,0.047587,0.047137,0.044408,1.024723,1.034516,1.098093,1,5
mcfe,765,765,24382,ompHLL,25,0.159709,0.142765,0.121229,0.305331,0.341568,0.402247,1,5
mhd4800a,4800,4800,102252,serial,1,0.101824,0.101805,0.101785,2.008407,2.008782,2.009175,1,5
mhd4800a,4800,4800,102252,ompCSR,25,0.054603,0.055197,0.051294,3.745272,3.704985,3.986900,1,5
mhd4800a,4800,4800,102252,ompHLL,25,0.347333,0.306854,0.293078,0.588783,0.666454,0.697780,1,5
mhda416,416,416,8562,serial,1,0.009466,0.009442,0.009425,1.808908,1.813602,1.816873,1,5
mhda416,416,416,8562,ompCSR,25,0.039777,0.037512,0.035831,0.430500,0.456494,0.477910,1,5
mhda416,416,416,8562,ompHLL,25,0.033590,0.031536,0.030547,0.509795,0.542999,0.560578,1,5
mhda416,416,416,8562,serial,1,0.009455,0.009425,0.009405,1.811196,1.816873,1.820719,1,5
mhda416,416,416,8562,ompCSR,25,0.036541,0.035050,0.030065,0.468618,0.488560,0.569567,1,5
mhda416,416,416,8562,ompHLL,25,0.037192,0.034945,0.028331,0.460418,0.490027,0.604427,1,5
ML_Laplace,377002,377002,27689972,serial,1,32.483954,32.485239,32.398735,1.704840,1.704773,1.709324,1,5
ML_Laplace,377002,377002,27689972,ompCSR,25,12.364941,12.620794,10.636309,4.478788,4.387992,5.206688,1,5
ML_Laplace,377002,377002,27689972,ompHLL,25,12.517296,12.147916,11.936151,4.424274,4.558802,4.639682,1,5
nlpkkt80,1062400,1062400,28704672,serial,1,33.010129,32.701835,32.500596,1.739143,1.755539,1.766409,1,5
nlpkkt80,1062400,1062400,28704672,ompCSR,25,13.562867,13.314026,12.881704,4.232833,4.311945,4.456658,1,5
nlpkkt80,1062400,1062400,28704672,ompHLL,25,15.517933,14.867978,14.646003,3.699548,3.861275,3.919796,1,5
olafu,16146,16146,1015156,serial,1,1.099014,1.098158,1.094832,1.847394,1.848834,1.854451,1,5
olafu,16146,16146,1015156,ompCSR,25,0.243356,0.246190,0.145561,8.342979,8.246931,13.948181,1,5
olafu,16146,16146,1015156,ompHLL,25,2.645338,2.783711,2.199188,0.767506,0.729354,0.923210,1,5
olm1000,1000,1000,3996,serial,1,0.004565,0.004570,0.004532,1.750536,1.748819,1.763486,1,5
olm1000,1000,1000,3996,ompCSR,25,0.034541,0.032984,0.030514,0.231379,0.242296,0.261913,1,5
olm1000,1000,1000,3996,ompHLL,25,0.025242,0.026231,0.017596,0.316618,0.304678,0.454196,1,5
PR02R,161070,161070,8185136,serial,1,9.770646,9.772410,9.765240,1.675454,1.675152,1.676382,1,5
PR02R,161070,161070,8185136,ompCSR,25,3.478670,3.489055,2.985140,4.705899,4.691893,5.483921,1,5
PR02R,161070,161070,8185136,ompHLL,25,6.997567,7.194589,6.308794,2.339423,2.275359,2.594834,1,5
raefsky2,3242,3242,294276,serial,1,0.329353,0.327924,0.327471,1.786994,1.794782,1.797265,1,5
raefsky2,3242,3242,294276,ompCSR,25,0.071071,0.071197,0.053036,8.281211,8.266583,11.097211,1,5
raefsky2,3242,3242,294276,ompHLL,25,0.665133,0.665450,0.656386,0.884864,0.884442,0.896655,1,5
rdist2,3198,3198,56934,serial,1,0.054459,0.054433,0.054396,2.090895,2.091895,2.093316,1,5
rdist2,3198,3198,56934,ompCSR,25,0.045738,0.045490,0.044850,2.489572,2.503144,2.538867,1,5
rdist2,3198,3198,56934,ompHLL,25,0.332026,0.342407,0.257451,0.342949,0.332552,0.442290,1,5
roadNet-PA,1090920,1090920,3083796,serial,1,9.152259,9.153024,9.138103,0.673887,0.673831,0.674931,1,5
roadNet-PA,1090920,1090920,3083796,ompCSR,25,2.183820,2.046587,1.956489,2.824222,3.013599,3.152377,1,5
roadNet-PA,1090920,1090920,3083796,ompHLL,25,4.941227,4.942112,4.503269,1.248190,1.247967,1.369581,1,5
thermal1,82654,82654,574458,serial,1,0.813160,0.806422,0.804235,1.412902,1.424707,1.428582,1,5
thermal1,82654,82654,574458,ompCSR,25,0.161692,0.168010,0.100112,7.105604,6.838378,11.476300,1,5
thermal1,82654,82654,574458,ompHLL,25,0.336194,0.274853,0.156479,3.417417,4.180103,7.342304,1,5
thermal2,1228045,1228045,8580313,serial,1,17.066621,16.982026,16.802973,1.005508,1.010517,1.021285,1,5
thermal2,1228045,1228045,8580313,ompCSR,25,4.678005,4.660044,3.912011,3.668364,3.682503,4.386651,1,5
thermal2,1228045,1228045,8580313,ompHLL,25,8.646420,8.863075,7.738583,1.984709,1.936193,2.217541,1,5
thermomech_TK,102158,102158,711558,serial,1,1.114124,1.112707,1.110083,1.277340,1.278967,1.281991,1,5
thermomech_TK,102158,102158,711558,ompCSR,25,0.235935,0.227411,0.219229,6.031814,6.257891,6.491458,1,5
thermomech_TK,102158,102158,711558,ompHLL,25,0.506183,0.470012,0.303565,2.811465,3.027826,4.688012,1,5
webbase-1M,1000005,1000005,3105536,serial,1,6.290553,6.288530,6.185689,0.987365,0.987683,1.004104,1,5
webbase-1M,1000005,1000005,3105536,ompCSR,25,2.741634,2.629409,2.544788,2.265464,2.362155,2.440703,1,5
webbase-1M,1000005,1000005,3105536,ompHLL,25,73.847535,73.922647,66.792068,0.084107,0.084021,0.092991,1,5
west2021,2021,2021,7353,serial,1,0.008054,0.008029,0.007959,1.825927,1.831599,1.847727,1,5
west2021,2021,2021,7353,ompCSR,25,0.038017,0.037935,0.035897,0.386825,0.387663,0.409672,1,5
west2021,2021,2021,7353,ompHLL,25,0.051549,0.051632,0.051101,0.285279,0.284823,0.287783,1,5
adder_dcop_32,1813,1813,11246,serial,1,0.022213,0.021991,0.021684,1.012560,1.022805,1.037263,1,5
adder_dcop_32,1813,1813,11246,ompCSR,26,0.043196,0.042618,0.038774,0.520700,0.527752,0.580080,1,5
adder_dcop_32,1813,1813,11246,ompHLL,26,3.412241,3.766341,2.341734,0.006592,0.005972,0.009605,1,5
af_1_k101,503625,503625,17550675,serial,1,21.745377,21.742681,21.734662,1.614198,1.614398,1.614994,1,5
af_1_k101,503625,503625,17550675,ompCSR,26,8.293376,7.891946,7.737088,4.232456,4.447743,4.536765,1,5
af_1_k101,503625,503625,17550675,ompHLL,26,9.933213,10.218719,8.990621,3.533736,3.435005,3.904219,1,5
af23560,23560,23560,484256,serial,1,0.433380,0.433837,0.430079,2.234788,2.232433,2.251940,1,5
af23560,23560,23560,484256,ompCSR,26,0.125862,0.124192,0.103682,7.695002,7.798507,9.341174,1,5
af23560,23560,23560,484256,ompHLL,26,0.358079,0.349809,0.262071,2.704742,2.768688,3.695609,1,5
amazon0302,262111,262111,1234877,serial,1,2.896687,2.899824,2.877570,0.852613,0.851691,0.858278,1,5
amazon0302,262111,262111,1234877,ompCSR,26,0.461250,0.445026,0.379136,5.354475,5.549679,6.514165,1,5
amazon0302,262111,262111,1234877,ompHLL,26,0.945903,0.888533,0.785080,2.611001,2.779586,3.145863,1,5
bcsstk17,10974,10974,428650,serial,1,0.442862,0.434405,0.431832,1.935819,1.973504,1.985263,1,5
bcsstk17,10974,10974,428650,ompCSR,26,0.109496,0.104016,0.095449,7.829507,8.242039,8.981756,1,5
bcsstk17,10974,10974,428650,ompHLL,26,2.630039,2.586073,2.442846,0.325965,0.331506,0.350943,1,5
cage4,9,9,49,serial,1,0.000085,0.000083,0.000078,1.149626,1.180664,1.256438,1,5
cage4,9,9,49,ompCSR,26,0.020721,0.017421,0.017281,0.004729,0.005625,0.005671,1,5
cage4,9,9,49,ompHLL,26,0.018171,0.017821,0.017186,0.005393,0.005499,0.005702,1,5
cant,62451,62451,4007383,serial,1,4.732117,4.732286,4.727481,1.693696,1.693635,1.695357,1,5
cant,62451,62451,4007383,ompCSR,26,1.616528,1.588077,1.476084,4.958013,5.046837,5.429749,1,5
cant,62451,62451,4007383,ompHLL,26,3.521856,3.519249,3.232230,2.275722,2.277408,2.479640,1,5
cavity10,2597,2597,76367,serial,1,0.080245,0.080239,0.080166,1.903341,1.903478,1.905224,1,5
cavity10,2597,2597,76367,ompCSR,26,0.046046,0.044124,0.042089,3.316988,3.461434,3.628832,1,5
cavity10,2597,2597,76367,ompHLL,26,0.381347,0.337411,0.331854,0.400512,0.452665,0.460245,1,5
cop20k_A,121192,121192,2624331,serial,1,4.355836,4.356578,4.348447,1.204972,1.204767,1.207020,1,5
cop20k_A,121192,121192,2624331,ompCSR,26,1.237130,1.164421,0.958905,4.242613,4.507531,5.473599,1,5
cop20k_A,121192,121192,2624331,ompHLL,26,2.310022,2.257768,2.022091,2.272127,2.324713,2.595661,1,5
Cube_Coup_dt0,2164760,2164760,127206144,serial,1,152.853525,152.648737,151.841720,1.664419,1.666652,1.675510,1,5
Cube_Coup_dt0,2164760,2164760,127206144,ompCSR,26,63.011597,60.916812,59.424154,4.037547,4.176389,4.281294,1,5
Cube_Coup_dt0,2164760,2164760,127206144,ompHLL,26,77.572594,78.708394,66.816803,3.279667,3.232340,3.807609,1,5
dc1,116835,116835,766396,serial,1,0.898382,0.892229,0.890408,1.706169,1.717935,1.721449,1,5
dc1,116835,116835,766396,ompCSR,26,0.426216,0.426261,0.373707,3.596280,3.595904,4.101588,1,5
dc1,116835,116835,766396,ompHLL,26,200.193676,194.438173,181.946853,0.007657,0.007883,0.008424,1,5
FEM_3D_thermal1,17880,17880,430740,serial,1,0.412654,0.412320,0.397501,2.087656,2.089346,2.167240,1,5
FEM_3D_thermal1,17880,17880,430740,ompCSR,26,0.111354,0.106337,0.080784,7.736393,8.101377,10.663997,1,5
FEM_3D_thermal1,17880,17880,430740,ompHLL,26,0.439463,0.413894,0.323107,1.960300,2.081402,2.666237,1,5
lung2,109460,109460,492564,serial,1,0.530022,0.530115,0.527638,1.858655,1.858331,1.867053,1,5
lung2,109460,109460,492564,ompCSR,26,0.165493,0.166719,0.134397,5.952704,5.908895,7.329981,1,5
lung2,109460,109460,492564,ompHLL,26,0.413719,0.392296,0.241942,2.381150,2.511185,4.071753,1,5
mac_econ_fwd500,206500,206500,1273389,serial,1,1.508700,1.510225,1.493837,1.688062,1.686356,1.704857,1,5
mac_econ_fwd500,206500,206500,1273389,ompCSR,26,0.367182,0.339961,0.234857,6.936005,7.491382,10.843953,1,5
mac_econ_fwd500,206500,206500,1273389,ompHLL,26,5.039980,5.002980,4.372654,0.505315,0.509052,0.582433,1,5
mcfe,765,765,24382,serial,1,0.029545,0.029539,0.029504,1.650472,1.650835,1.652796,1,5
mcfe,765,765,24382,ompCSR,26,0.044322,0.043705,0.036041,1.100227,1.115754,1.353014,1,5
mcfe,765,765,24382,ompHLL,26,0.149363,0.127661,0.115673,0.326480,0.381982,0.421568,1,5
mhd4800a,4800,4800,102252,serial,1,0.101835,0.101847,0.101728,2.008180,2.007953,2.010302,1,5
mhd4800a,4800,4800,102252,ompCSR,26,0.056799,0.057912,0.051802,3.600458,3.531294,3.947808,1,5
mhd4800a,4800,4800,102252,ompHLL,26,0.318090,0.292888,0.231991,0.642912,0.698232,0.881517,1,5
mhda416,416,416,8562,serial,1,0.009492,0.009464,0.009407,1.804038,1.809475,1.820336,1,5
mhda416,416,416,8562,ompCSR,26,0.026825,0.027749,0.023991,0.638360,0.617102,0.713768,1,5
mhda416,416,416,8562,ompHLL,26,0.043932,0.042662,0.034931,0.389780,0.401383,0.490224,1,5
mhda416,416,416,8562,serial,1,0.009463,0.009439,0.009420,1.809481,1.814173,1.817839,1,5
mhda416,416,416,8562,ompCSR,26,0.027334,0.028298,0.024083,0.626473,0.605121,0.711042,1,5
mhda416,416,416,8562,ompHLL,26,0.034531,0.034545,0.033564,0.495898,0.495701,0.510189,1,5
ML_Laplace,377002,377002,27689972,serial,1,32.992727,32.593252,32.561043,1.678550,1.699123,1.700804,1,5
ML_Laplace,377002,377002,27689972,ompCSR,26,13.061829,13.161821,12.538460,4.239831,4.207620,4.416806,1,5
ML_Laplace,377002,377002,27689972,ompHLL,26,12.671105,12.806007,12.039037,4.370569,4.324529,4.600031,1,5
nlpkkt80,1062400,1062400,28704672,serial,1,33.011199,32.636165,32.476121,1.739087,1.759071,1.767740,1,5
nlpkkt80,1062400,1062400,28704672,ompCSR,26,14.628378,15.082360,13.033247,3.924519,3.806390,4.404838,1,5
nlpkkt80,1062400,1062400,28704672,ompHLL,26,17.334468,17.002060,16.459986,3.311861,3.376611,3.487812,1,5
olafu,16146,16146,1015156,serial,1,1.104175,1.102214,1.098240,1.838759,1.842031,1.848696,1,5
olafu,16146,16146,1015156,ompCSR,26,0.212628,0.207849,0.188184,9.548669,9.768206,10.788974,1,5
olafu,16146,16146,1015156,ompHLL,26,2.574120,2.559043,2.224100,0.788740,0.793387,0.912869,1,5
olm1000,1000,1000,3996,serial,1,0.004570,0.004566,0.004550,1.748707,1.750156,1.756493,1,5
olm1000,1000,1000,3996,ompCSR,26,0.035654,0.033843,0.031914,0.224154,0.236153,0.250423,1,5
olm1000,1000,1000,3996,ompHLL,26,0.029166,0.025188,0.022760,0.274020,0.317294,0.351144,1,5
PR02R,161070,161070,8185136,serial,1,10.125344,9.725147,9.717510,1.616762,1.683293,1.684616,1,5
PR02R,161070,161070,8185136,ompCSR,26,3.572470,3.528059,3.437159,4.582339,4.640022,4.762733,1,5
PR02R,161070,161070,8185136,ompHLL,26,8.258606,8.159381,7.782531,1.982208,2.006313,2.103464,1,5
raefsky2,3242,3242,294276,serial,1,0.342947,0.347128,0.327592,1.716161,1.695490,1.796601,1,5
raefsky2,3242,3242,294276,ompCSR,26,0.070302,0.066853,0.051172,8.371710,8.803611,11.501450,1,5
raefsky2,3242,3242,294276,ompHLL,26,0.763371,0.694666,0.678109,0.770990,0.847245,0.867931,1,5
rdist2,3198,3198,56934,serial,1,0.054498,0.054459,0.054396,2.089389,2.090875,2.093316,1,5
rdist2,3198,3198,56934,ompCSR,26,0.049822,0.048270,0.046623,2.285498,2.359004,2.442317,1,5
rdist2,3198,3198,56934,ompHLL,26,0.411342,0.380865,0.255567,0.276821,0.298972,0.445550,1,5
roadNet-PA,1090920,1090920,3083796,serial,1,9.224470,9.233650,9.178455,0.668612,0.667947,0.671964,1,5
roadNet-PA,1090920,1090920,3083796,ompCSR,26,2.052813,1.942782,1.809232,3.004459,3.174619,3.408956,1,5
roadNet-PA,1090920,1090920,3083796,ompHLL,26,5.113061,4.748046,4.409836,1.206243,1.298975,1.398599,1,5
thermal1,82654,82654,574458,serial,1,0.817761,0.811412,0.806496,1.404954,1.415947,1.424577,1,5
thermal1,82654,82654,574458,ompCSR,26,0.160213,0.150679,0.100830,7.171188,7.624923,11.394573,1,5
thermal1,82654,82654,574458,ompHLL,26,0.394239,0.391606,0.225551,2.914261,2.933853,5.093820,1,5
thermal2,1228045,1228045,8580313,serial,1,17.199877,17.156516,16.955449,0.997718,1.000240,1.012101,1,5
thermal2,1228045,1228045,8580313,ompCSR,26,4.648796,4.660106,4.411619,3.691413,3.682454,3.889870,1,5
thermal2,1228045,1228045,8580313,ompHLL,26,9.246132,9.175709,8.821071,1.855979,1.870223,1.945413,1,5
thermomech_TK,102158,102158,711558,serial,1,1.099575,1.099349,1.096552,1.294242,1.294508,1.297810,1,5
thermomech_TK,102158,102158,711558,ompCSR,26,0.224349,0.218773,0.156290,6.343312,6.504987,9.105611,1,5
thermomech_TK,102158,102158,711558,ompHLL,26,0.524687,0.469668,0.379923,2.712312,3.030047,3.745802,1,5
webbase-1M,1000005,1000005,3105536,serial,1,6.367433,6.363382,6.301859,0.975444,0.976065,0.985594,1,5
webbase-1M,1000005,1000005,3105536,ompCSR,26,3.045774,3.077799,2.595694,2.039243,2.018024,2.392837,1,5
webbase-1M,1000005,1000005,3105536,ompHLL,26,73.475796,72.925961,69.825397,0.084532,0.085170,0.088951,1,5
west2021,2021,2021,7353,serial,1,0.008210,0.008177,0.008091,1.791284,1.798456,1.817579,1,5
west2021,2021,2021,7353,ompCSR,26,0.038631,0.039094,0.036561,0.380684,0.376170,0.402231,1,5
west2021,2021,2021,7353,ompHLL,26,0.050962,0.050906,0.050217,0.288571,0.288886,0.292849,1,5
adder_dcop_32,1813,1813,11246,serial,1,0.022621,0.022581,0.021332,0.994319,0.996037,1.054375,1,5
adder_dcop_32,1813,1813,11246,ompCSR,27,0.067545,0.065940,0.061553,0.332990,0.341098,0.365409,1,5
adder_dcop_32,1813,1813,11246,ompHLL,27,3.631245,3.935758,2.328288,0.006194,0.005715,0.009660,1,5
af_1_k101,503625,503625,17550675,serial,1,21.841387,21.845425,21.822023,1.607103,1.606806,1.608529,1,5
af_1_k101,503625,503625,17550675,ompCSR,27,8.547422,8.452732,7.878269,4.106659,4.152664,4.455465,1,5
af_1_k101,503625,503625,17550675,ompHLL,27,9.262205,9.152668,8.995626,3.789740,3.835095,3.902046,1,5
af23560,23560,23560,484256,serial,1,0.446602,0.443499,0.431237,2.168626,2.183797,2.245893,1,5
af23560,23560,23560,484256,ompCSR,27,0.133017,0.133087,0.115806,7.281113,7.277311,8.363228,1,5
af23560,23560,23560,484256,ompHLL,27,0.385959,0.357654,0.316973,2.509362,2.707954,3.055504,1,5
amazon0302,262111,262111,1234877,serial,1,2.971975,2.941125,2.938539,0.831014,0.839731,0.840470,1,5
amazon0302,262111,262111,1234877,ompCSR,27,0.406125,0.399224,0.340327,6.081262,6.186387,7.257002,1,5
amazon0302,262111,262111,1234877,ompHLL,27,1.130041,1.119516,1.020096,2.185544,2.206090,2.421100,1,5
bcsstk17,10974,10974,428650,serial,1,0.447568,0.447608,0.432534,1.915463,1.915292,1.982041,1,5
bcsstk17,10974,10974,428650,ompCSR,27,0.101281,0.097237,0.081462,8.464592,8.816602,10.523929,1,5
bcsstk17,10974,10974,428650,ompHLL,27,2.974808,2.872964,2.524930,0.288187,0.298403,0.339534,1,5
cage4,9,9,49,serial,1,0.000091,0.000087,0.000078,1.079594,1.132231,1.256438,1,5
cage4,9,9,49,ompCSR,27,0.018721,0.018552,0.015448,0.005235,0.005282,0.006344,1,5
cage4,9,9,49,ompHLL,27,0.021035,0.019479,0.018104,0.004659,0.005031,0.005413,1,5
cant,62451,62451,4007383,serial,1,4.724982,4.727312,4.717269,1.696253,1.695417,1.699027,1,5
cant,62451,62451,4007383,ompCSR,27,1.645451,1.606327,1.407085,4.870861,4.989499,5.696007,1,5
cant,62451,62451,4007383,ompHLL,27,3.491516,3.483836,2.948205,2.295497,2.300558,2.718524,1,5
cavity10,2597,2597,76367,serial,1,0.081168,0.080061,0.080000,1.881702,1.907720,1.909174,1,5
cavity10,2597,2597,76367,ompCSR,27,0.047098,0.046803,0.044333,3.242880,3.263372,3.445150,1,5
cavity10,2597,2597,76367,ompHLL,27,0.372355,0.339377,0.309090,0.410184,0.450042,0.494141,1,5
cop20k_A,121192,121192,2624331,serial,1,4.400159,4.390954,4.377576,1.192835,1.195335,1.198988,1,5
cop20k_A,121192,121192,2624331,ompCSR,27,0.975766,0.940666,0.751213,5.379019,5.579730,6.986916,1,5
cop20k_A,121192,121192,2624331,ompHLL,27,2.453522,2.365686,2.102477,2.139236,2.218664,2.496418,1,5
Cube_Coup_dt0,2164760,2164760,127206144,serial,1,151.911232,151.944776,151.719566,1.674743,1.674373,1.676859,1,5
Cube_Coup_dt0,2164760,2164760,127206144,ompCSR,27,62.786243,62.575093,58.397810,4.052039,4.065712,4.356538,1,5
Cube_Coup_dt0,2164760,2164760,127206144,ompHLL,27,75.532665,77.250915,66.994468,3.368242,3.293324,3.797512,1,5
dc1,116835,116835,766396,serial,1,0.891208,0.884821,0.881844,1.719904,1.732319,1.738167,1,5
dc1,116835,116835,766396,ompCSR,27,0.395384,0.394900,0.346066,3.876714,3.881468,4.429189,1,5
dc1,116835,116835,766396,ompHLL,27,191.478201,179.921041,161.922936,0.008005,0.008519,0.009466,1,5
FEM_3D_thermal1,17880,17880,430740,serial,1,0.410989,0.410378,0.398404,2.096116,2.099238,2.162328,1,5
FEM_3D_thermal1,17880,17880,430740,ompCSR,27,0.110309,0.104974,0.082712,7.809715,8.206643,10.415413,1,5
FEM_3D_thermal1,17880,17880,430740,ompHLL,27,0.390605,0.371143,0.333934,2.205501,2.321154,2.579791,1,5
lung2,109460,109460,492564,serial,1,0.534432,0.524618,0.520643,1.843318,1.877799,1.892137,1,5
lung2,109460,109460,492564,ompCSR,27,0.157201,0.156205,0.102707,6.266668,6.306615,9.591628,1,5
lung2,109460,109460,492564,ompHLL,27,0.322883,0.350078,0.239698,3.051037,2.814024,4.109872,1,5
mac_econ_fwd500,206500,206500,1273389,serial,1,1.499930,1.499001,1.488251,1.697932,1.698984,1.711256,1,5
mac_econ_fwd500,206500,206500,1273389,ompCSR,27,0.417068,0.419127,0.256497,6.106393,6.076387,9.929073,1,5
mac_econ_fwd500,206500,206500,1273389,ompHLL,27,5.255185,5.276744,4.462627,0.484622,0.482642,0.570690,1,5
mcfe,765,765,24382,serial,1,0.029580,0.029563,0.029495,1.648545,1.649519,1.653298,1,5
mcfe,765,765,24382,ompCSR,27,0.033475,0.033784,0.031972,1.456730,1.443385,1.525212,1,5
mcfe,765,765,24382,ompHLL,27,0.162148,0.162482,0.125995,0.300737,0.300118,0.387031,1,5
mhd4800a,4800,4800,102252,serial,1,0.101563,0.101541,0.101491,2.013578,2.014004,2.014994,1,5
mhd4800a,4800,4800,102252,ompCSR,27,0.057555,0.057305,0.055055,3.553178,3.568724,3.714539,1,5
mhd4800a,4800,4800,102252,ompHLL,27,0.326675,0.300782,0.225694,0.626017,0.679908,0.906112,1,5
mhda416,416,416,8562,serial,1,0.009458,0.009440,0.009414,1.810483,1.813994,1.818985,1,5
mhda416,416,416,8562,ompCSR,27,0.027621,0.027427,0.025601,0.619964,0.624338,0.668880,1,5
mhda416,416,416,8562,ompHLL,27,0.044007,0.036574,0.034769,0.389120,0.468202,0.492507,1,5
mhda416,416,416,8562,serial,1,0.009501,0.009493,0.009474,1.802242,1.803949,1.807474,1,5
mhda416,416,416,8562,ompCSR,27,0.027050,0.027020,0.025903,0.633039,0.633754,0.661082,1,5
mhda416,416,416,8562,ompHLL,27,0.038671,0.039020,0.033527,0.442816,0.438852,0.510754,1,5
ML_Laplace,377002,377002,27689972,serial,1,32.875723,32.531349,32.367041,1.684524,1.702356,1.710998,1,5
ML_Laplace,377002,377002,27689972,ompCSR,27,13.867157,13.888902,12.586311,3.993605,3.987352,4.400014,1,5
ML_Laplace,377002,377002,27689972,ompHLL,27,14.788968,14.899337,14.075035,3.744679,3.716940,3.934622,1,5
nlpkkt80,1062400,1062400,28704672,serial,1,32.651333,32.696456,32.485535,1.758254,1.755828,1.767228,1,5
nlpkkt80,1062400,1062400,28704672,ompCSR,27,14.868263,14.806150,13.853244,3.861200,3.877399,4.144108,1,5
nlpkkt80,1062400,1062400,28704672,ompHLL,27,16.545470,16.413004,15.948540,3.469792,3.497796,3.599661,1,5
olafu,16146,16146,1015156,serial,1,1.100628,1.099401,1.096894,1.844686,1.846744,1.850965,1,5
olafu,16146,16146,1015156,ompCSR,27,0.202963,0.189812,0.165206,10.003362,10.696438,12.289584,1,5
olafu,16146,16146,1015156,ompHLL,27,2.559299,2.623072,2.136717,0.793308,0.774021,0.950202,1,5
olm1000,1000,1000,3996,serial,1,0.004595,0.004602,0.004558,1.739095,1.736455,1.753397,1,5
olm1000,1000,1000,3996,ompCSR,27,0.035460,0.035562,0.034604,0.225382,0.224734,0.230955,1,5
olm1000,1000,1000,3996,ompHLL,27,0.025381,0.024092,0.022662,0.314881,0.331728,0.352661,1,5
PR02R,161070,161070,8185136,serial,1,9.803869,9.808038,9.779551,1.669777,1.669067,1.673929,1,5
PR02R,161070,161070,8185136,ompCSR,27,3.851572,3.639950,3.419662,4.250283,4.497389,4.787102,1,5
PR02R,161070,161070,8185136,ompHLL,27,7.889697,7.891070,6.918710,2.074892,2.074531,2.366087,1,5
raefsky2,3242,3242,294276,serial,1,0.343590,0.346229,0.327940,1.712950,1.699895,1.794694,1,5
raefsky2,3242,3242,294276,ompCSR,27,0.072555,0.069508,0.058181,8.111775,8.467459,10.115879,1,5
raefsky2,3242,3242,294276,ompHLL,27,0.890663,0.824651,0.752357,0.660802,0.713698,0.782278,1,5
rdist2,3198,3198,56934,serial,1,0.055775,0.054609,0.054329,2.041571,2.085152,2.095900,1,5
rdist2,3198,3198,56934,ompCSR,27,0.053547,0.051782,0.050306,2.126525,2.198988,2.263509,1,5
rdist2,3198,3198,56934,ompHLL,27,0.399259,0.353488,0.342266,0.285198,0.322127,0.332689,1,5
roadNet-PA,1090920,1090920,3083796,serial,1,9.186878,9.184157,9.140973,0.671348,0.671547,0.674719,1,5
roadNet-PA,1090920,1090920,3083796,ompCSR,27,2.119683,2.168352,1.680915,2.909676,2.844368,3.669187,1,5
roadNet-PA,1090920,1090920,3083796,ompHLL,27,4.706386,4.615541,4.379225,1.310473,1.336266,1.408375,1,5
